# Distance(m) MassDensity(kg/m^3)
9908377.36754735 0.00047657723729978985
9916022.7204544079 0.00047294752901367747
9923668.0733614676 0.00046934546531738334
9931313.4262685254 0.00046577083566414201
9938958.7791755833 0.00046222343111075137
9946604.1320826411 0.00045870304430536437
9954249.484989699 0.00045520946947536715
9961894.8378967568 0.00045174250241535171
9969540.1908038147 0.00044830194047517936
9977185.5437108744 0.00044488758254813509
9984830.8966179322 0.00044149922905917553
9992476.2495249901 0.00043813668195325878
10000121.602432048 0.00043479974468377031
10007766.955339106 0.00043148822220103486
10015412.308246164 0.00042820192094091447
10023057.661153223 0.00042494064881349404
10030703.014060281 0.00042170421519185621
10038348.366967339 0.00041849243090093442
10045993.719874397 0.00041530510820645832
10053639.072781455 0.0004121420608039792
10061284.425688513 0.00040900310380798111
10068929.77859557 0.0004058880537410732
10076575.13150263 0.00040279672852326474
10084220.484409688 0.00039972894746132507
10091865.837316746 0.00039668453123821727
10099511.190223804 0.00039366330190262019
10107156.543130862 0.00039066508285852565
10114801.896037919 0.00038768969885491576
10122447.248944979 0.0003847369759755198
10130092.601852037 0.00038180674162864998
10137737.954759095 0.00037889882453710978
10145383.307666153 0.00037601305472818489
10153028.660573211 0.00037314926352370744
10160674.013480268 0.00037030728353019661
10168319.366387328 0.00036748694862907312
10175964.719294386 0.00036468809396695249
10183610.072201444 0.00036191055594600479
10191255.425108502 0.00035915417221439491
10198900.77801556 0.00035641878165679176
10206546.130922617 0.00035370422438495147
10214191.483829675 0.00035101034172837082
10221836.836736735 0.00034833697622501292
10229482.189643793 0.00034568397161210517
10237127.542550851 0.00034305117281700152
10244772.895457909 0.0003404384259481217
10252418.248364966 0.00033784557828595431
10260063.601272024 0.00033527247827413076
10267708.954179084 0.00033271897551056547
10275354.307086142 0.00033018492073866741
10282999.6599932 0.00032767016583861217
10290645.012900257 0.00032517456381868598
10298290.365807315 0.00032269796880669388
10305935.718714373 0.00032024023604143283
10313581.071621431 0.00031780122186423032
10321226.424528491 0.00031538078371054685
10328871.777435549 0.00031297878010164452
10336517.130342606 0.00031059507063631466
10344162.483249664 0.00030822951598267291
10351807.836156722 0.00030588197787001454
10359453.18906378 0.00030355231908073244
10367098.54197084 0.00030124040344229605
10374743.894877898 0.00029894609581929376
10382389.247784955 0.00029666926210553053
10390034.600692013 0.00029440976921619257
10397679.953599071 0.00029216748508006566
10405325.306506129 0.00028994227863181777
10412970.659413187 0.00028773401980433574
10420616.012320247 0.00028554257952112424
10428261.365227304 0.00028336782968876141
10435906.718134362 0.00028120964318940911
10443552.07104142 0.0002790678938733855
10451197.423948478 0.00027694245655178923
10458842.776855536 0.00027483320698918381
10466488.129762596 0.00027274002189633337
10474133.482669653 0.00027066277892300017
10481778.835576711 0.00026860135665078821
10489424.188483769 0.00026655563458604964
10497069.541390827 0.00026452549315284001
10504714.894297885 0.00026251081368592938
10512360.247204944 0.00026051147842386628
10520005.600112002 0.0002585273705020947
10527650.95301906 0.00025655837394612205
10535296.305926118 0.00025460437366474055
10542941.658833176 0.00025266525544330112
10550587.011740234 0.00025074090593703568
10558232.364647292 0.00024883121266443286
10565877.717554351 0.00024693606400066345
10573523.070461409 0.00024505534917105561
10581168.423368467 0.00024318895824461959
10588813.776275525 0.00024133678212762155
10596459.129182583 0.00023949871255720849
10604104.482089641 0.00023767464209507844
10611749.8349967 0.00023586446412120077
10619395.187903758 0.00023406807282758642
10627040.540810816 0.00023228536321209917
10634685.893717874 0.00023051623107232146
10642331.246624932 0.00022876057299946157
10649976.59953199 0.00022701828637231074
10657621.952439047 0.00022528926935124345
10665267.305346107 0.0002235734208722649
10672912.658253165 0.00022187064064110583
10680558.011160223 0.00022018082912735631
10688203.364067281 0.00021850388755865129
10695848.716974339 0.0002168397179148952
10703494.069881396 0.00021518822292253406
10711139.422788456 0.00021354930604886767
10718784.775695514 0.00021192287149641027
10726430.128602572 0.00021030882419728733
10734075.48150963 0.0002087070698076808
10741720.834416687 0.00020711751470231475
10749366.187323745 0.00020554006596898149
10757011.540230803 0.00020397463140311203
10764656.893137863 0.00020242111950238508
10772302.246044921 0.0002008794394613811
10779947.598951979 0.00019934950116627138
10787592.951859036 0.00019783121518955266
10795238.304766094 0.00019632449278482006
10802883.657673152 0.00019482924588157854
10810529.010580212 0.00019334538708009604
10818174.36348727 0.0001918728296462948
10825819.716394328 0.00019041148750668094
10833465.069301385 0.0001889612752433133
10841110.422208443 0.00018752210808881169
10848755.775115501 0.00018609390192140087
10856401.128022559 0.00018467657325999394
10864046.480929619 0.00018327003925931298
10871691.833836677 0.00018187421770504673
10879337.186743734 0.00018048902700904437
10886982.539650792 0.00017911438620454658
10894627.89255785 0.00017775021494145378
10902273.245464908 0.00017639643348162849
10909918.598371968 0.00017505296269423466
10917563.951279026 0.00017371972405111406
10925209.304186083 0.00017239663962219314
10932854.657093141 0.00017108363207093036
10940500.010000199 0.00016978062464979442
10948145.362907257 0.00016848754119577918
10955790.715814317 0.00016720430612595042
10963436.068721374 0.00016593084443303026
10971081.421628432 0.00016466708168101009
10978726.77453549 0.00016341294400080115
10986372.127442548 0.00016216835808591709
10994017.480349606 0.00016093325118818783
11001662.833256664 0.0001597075511135087
11009308.186163723 0.00015849118621761893
11016953.539070781 0.00015728408540191641
11024598.891977839 0.00015608617810929893
11032244.244884897 0.00015489739432004177
11039889.597791955 0.00015371766454770483
11047534.950699013 0.00015254691983507038
11055180.303606072 0.00015138509175011283
11062825.65651313 0.00015023211238199911
11070471.009420188 0.00014908791433711839
11078116.362327246 0.00014795243073514305
11085761.715234304 0.00014682559520511957
11093407.068141362 0.00014570734188158927
11101052.42104842 0.0001445976054007377
11108697.773955479 0.00014349632089657454
11116343.126862537 0.0001424034239971422
11123988.479769595 0.0001413188508207527
11131633.832676653 0.00014024253797225366
11139279.185583711 0.00013917442253932305
11146924.538490769 0.00013811444208879203
11154569.891397828 0.00013706253466299473
11162215.244304886 0.00013601863877614844
11169860.597211944 0.00013498269341075751
11177505.950119002 0.00013395463801404842
11185151.30302606 0.00013293441249442948
11192796.655933117 0.00013192195721797861
11200442.008840175 0.00013091721300495819
11208087.361747235 0.00012992012112635458
11215732.714654293 0.00012893062330044733
11223378.067561351 0.0001279486616894002
11231023.420468409 0.00012697417889588223
11238668.773375466 0.00012600711795971166
11246314.126282524 0.00012504742235452737
11253959.479189584 0.00012409503598448388
11261604.832096642 0.00012314990318097364
11269250.1850037 0.00012221196869937207
11276895.537910758 0.00012128117771580859
11284540.890817815 0.00012035747582396267
11292186.243724873 0.00011944080903188293
11299831.596631931 0.0001185311237588319
11307476.949538991 0.00011762836683215323
11315122.302446049 0.0001167324854841653
11322767.655353107 0.00011584342734907477
11330413.008260164 0.00011496114045991705
11338058.361167222 0.00011408557324551866
11345703.71407428 0.00011321667452748216
11353349.06698134 0.00011235439351719535
11360994.419888398 0.00011149867981286251
11368639.772795456 0.00011064948339655793
11376285.125702513 0.00010980675463130247
11383930.478609571 0.00010897044425816215
11391575.831516629 0.0001081405033933693
11399221.184423689 0.0001073168835254643
11406866.537330747 0.0001064995365124615
11414511.890237805 0.0001056884145790334
11422157.243144862 0.00010488347031371956
11429802.59605192 0.00010408465666615455
11437447.948958978 0.00010329192694431794
11445093.301866036 0.00010250523481180545
11452738.654773096 0.00010172453428511965
11460384.007680153 0.00010094977973098358
11468029.360587211 0.00010018092586367164
11475674.713494269 9.941792774236393e-05
11483320.066401327 9.8660740768518677e-05
11490965.419308385 9.7909320683265587e-05
11498610.772215445 9.7163623564818871e-05
11506256.125122502 9.6423605825910171e-05
11513901.47802956 9.5689224211240325e-05
11521546.830936618 9.4960435794951069e-05
11529192.183843676 9.4237197978116498e-05
11536837.536750734 9.351946848625242e-05
11544482.889657792 9.2807205366845689e-05
11552128.242564851 9.2100366986901984e-05
11559773.595471909 9.1398912030512454e-05
11567418.948378967 9.0702799496438359e-05
11575064.301286025 9.0011988695714508e-05
11582709.654193083 8.9326439249271374e-05
11590355.007100141 8.864611108557427e-05
11598000.3600072 8.7970964438281501e-05
11605645.712914258 8.7300959843920119e-05
11613291.065821316 8.6636058139578494e-05
11620936.418728374 8.597622046061796e-05
11628581.771635432 8.532140823840046e-05
11636227.12454249 8.467158319803483e-05
11643872.477449547 8.4026707356138817e-05
11651517.830356607 8.3386743018619455e-05
11659163.183263665 8.2751652778469795e-05
11666808.536170723 8.2121399513581731e-05
11674453.889077781 8.1495946384577033e-05
11682099.241984839 8.0875256832653236e-05
11689744.594891896 8.0259294577447428e-05
11697389.947798956 7.9648023614914813e-05
11705035.300706014 7.9041408215225353e-05
11712680.653613072 7.8439412920673889e-05
11720326.00652013 7.7842002543608734e-05
11727971.359427188 7.7249142164374191e-05
11735616.712334245 7.6660797129269765e-05
11743262.065241303 7.6076933048524681e-05
11750907.418148363 7.5497515794287217e-05
11758552.771055421 7.4922511498630884e-05
11766198.123962479 7.4351886551573507e-05
11773843.476869537 7.3785607599113694e-05
11781488.829776594 7.3223641541280657e-05
11789134.182683652 7.2665955530199652e-05
11796779.535590712 7.211251696817205e-05
11804424.88849777 7.1563293505769973e-05
11812070.241404828 7.1018253039945188e-05
11819715.594311886 7.0477363712152596e-05
11827360.947218943 6.9940593906488521e-05
11835006.300126001 6.9407912247842094e-05
11842651.653033061 6.8879287600061539e-05
11850297.005940119 6.8354689064134869e-05
11857942.358847177 6.7834085976382563e-05
11865587.711754235 6.7317447906666203e-05
11873233.064661292 6.6804744656609222e-05
11880878.41756835 6.629594625783221e-05
11888523.770475408 6.5791022970200822e-05
11896169.123382468 6.5289945280087391e-05
11903814.476289526 6.4792683898646589e-05
11911459.829196583 6.4299209760102167e-05
11919105.182103641 6.3809494020049124e-05
11926750.535010699 6.3323508053766947e-05
11934395.887917757 6.2841223454547065e-05
11942041.240824817 6.2362612032031755e-05
11949686.593731875 6.1887645810567267e-05
11957331.946638932 6.1416297027567618e-05
11964977.29954599 6.0948538131892373e-05
11972622.652453048 6.0484341782236274e-05
11980268.005360106 6.0023680845530756e-05
11987913.358267164 5.9566528395358398e-05
11995558.711174224 5.9112857710378456e-05
12003204.064081281 5.8662642272765857e-05
12010849.416988339 5.8215855766660135e-05
12018494.769895397 5.7772472076627838e-05
12026140.122802455 5.7332465286136056e-05
12033785.475709513 5.6895809676037246e-05
12041430.828616573 5.6462479723066131e-05
12049076.18152363 5.6032450098347904e-05
12056721.534430688 5.5605695665917464e-05
12064366.887337746 5.5182191481250189e-05
12072012.240244804 5.476191278980415e-05
12079657.593151862 5.4344835025572898e-05
12087302.94605892 5.3930933809649622e-05
12094948.298965979 5.3520184948802207e-05
12102593.651873037 5.3112564434059193e-05
12110239.004780095 5.2708048439306173e-05
12117884.357687153 5.2306613319893147e-05
12125529.710594211 5.1908235611252708e-05
12133175.063501269 5.1512892027528196e-05
12140820.416408328 5.1120559460212632e-05
12148465.769315386 5.0731214976798501e-05
12156111.122222444 5.0344835819436412e-05
12163756.475129502 4.9961399403605639e-05
12171401.82803656 4.9580883316793519e-05
12179047.180943618 4.9203265317185793e-05
12186692.533850677 4.8828523332366064e-05
12194337.886757735 4.8456635458026353e-05
12201983.239664793 4.8087579956685922e-05
12209628.592571851 4.7721335256421128e-05
12217273.945478909 4.7357879949604604e-05
12224919.298385967 4.6997192791653597e-05
12232564.651293024 4.6639252699788556e-05
12240210.004200084 4.6284038751800372e-05
12247855.357107142 4.593153018482812e-05
12255500.7100142 4.5581706394144618e-05
12263146.062921258 4.5234546931952548e-05
12270791.415828316 4.4890031506189244e-05
12278436.768735373 4.4548139979340315e-05
12286082.121642433 4.4208852367262832e-05
12293727.474549491 4.3872148838017177e-05
12301372.827456549 4.3538009710707738e-05
12309018.180363607 4.3206415454332503e-05
12316663.533270665 4.2877346686641522e-05
12324308.886177722 4.255078417300409e-05
12331954.23908478 4.2226708825284138e-05
12339599.59199184 4.1905101700724813e-05
12347244.944898898 4.1585944000841149e-05
12354890.297805956 4.1269217070321185e-05
12362535.650713013 4.0954902395935518e-05
12370181.003620071 4.0642981605455232e-05
12377826.356527129 4.0333436466578146e-05
12385471.709434189 4.0026248885862704e-05
12393117.062341247 3.9721400907671056e-05
12400762.415248305 3.9418874713118724e-05
12408407.768155362 3.9118652619033644e-05
12416053.12106242 3.882071707692228e-05
12423698.473969478 3.8525050671943944e-05
12431343.826876536 3.8231636121892988e-05
12438989.179783596 3.7940456276188327e-05
12446634.532690654 3.7651494114871485e-05
12454279.885597711 3.7364732747611092e-05
12461925.238504769 3.7080155412716148e-05
12469570.591411827 3.6797745476155931e-05
12477215.944318885 3.6517486430587985e-05
12484861.297225945 3.6239361894392928e-05
12492506.650133003 3.5963355610717306e-05
12500152.00304006 3.5689451446523024e-05
12507797.355947118 3.5417633391644401e-05
12515442.708854176 3.5147885557852526e-05
12523088.061761234 3.4880192177926328e-05
12530733.414668292 3.4614537604731163e-05
12538378.767575352 3.4350906310304015e-05
12546024.120482409 3.4089282884946084e-05
12553669.473389467 3.3829652036321905e-05
12561314.826296525 3.3571998588565442e-05
12568960.179203583 3.3316307481393223e-05
12576605.532110641 3.3062563769223819e-05
12584250.8850177 3.2810752620304429e-05
12591896.237924758 3.2560859315843912e-05
12599541.590831816 3.2312869249152358e-05
12607186.943738874 3.2066767924787325e-05
12614832.296645932 3.1822540957706575e-05
12622477.64955299 3.158017407242735e-05
12630123.002460049 3.1339653102191651e-05
12637768.355367107 3.1100963988138666e-05
12645413.708274165 3.0864092778482421e-05
12653059.061181223 3.0629025627696696e-05
12660704.414088281 3.0395748795705541e-05
12668349.766995339 3.0164248647080174e-05
12675995.119902397 2.9934511650242074e-05
12683640.472809456 2.9706524376671781e-05
12691285.825716514 2.9480273500124413e-05
12698931.178623572 2.9255745795850207e-05
12706576.53153063 2.9032928139821895e-05
12714221.884437688 2.8811807507967376e-05
12721867.237344746 2.8592370975408511e-05
12729512.590251805 2.837460571570566e-05
12737157.943158863 2.8158499000107979e-05
12744803.296065921 2.7944038196809314e-05
12752448.648972979 2.7731210770209827e-05
12760094.001880037 2.7520004280183461e-05
12767739.354787095 2.7310406381350562e-05
12775384.707694152 2.7102404822356395e-05
12783030.060601212 2.6895987445155027e-05
12790675.41350827 2.6691142184298714e-05
12798320.766415328 2.6487857066232522e-05
12805966.119322386 2.6286120208594498e-05
12813611.472229443 2.6085919819521242e-05
12821256.825136501 2.5887244196958466e-05
12828902.178043561 2.5690081727977128e-05
12836547.530950619 2.5494420888094678e-05
12844192.883857677 2.5300250240601188e-05
12851838.236764735 2.5107558435891149e-05
12859483.589671792 2.491633421079984e-05
12867128.94257885 2.4726566387945157e-05
12874774.295485908 2.4538243875074111e-05
12882419.648392968 2.4351355664414587e-05
12890065.001300026 2.4165890832031944e-05
12897710.354207084 2.3981838537190293e-05
12905355.707114141 2.3799188021719105e-05
12913001.060021199 2.3617928609384128e-05
12920646.412928257 2.3438049705263578e-05
12928291.765835317 2.3259540795128584e-05
12935937.118742375 2.3082391444828968e-05
12943582.471649433 2.2906591299682958e-05
12951227.82455649 2.2732130083872221e-05
12958873.177463548 2.255899759984108e-05
12966518.530370606 2.2387183727700501e-05
12974163.883277664 2.2216678424636617e-05
12981809.236184724 2.2047471724323538e-05
12989454.589091782 2.1879553736341118e-05
12997099.941998839 2.1712914645596452e-05
13004745.294905897 2.154754471175047e-05
13012390.647812955 2.1383434268648435e-05
13020036.000720013 2.1220573723754987e-05
13027681.353627073 2.1058953557593479e-05
13035326.70653413 2.0898564323189543e-05
13042972.059441188 2.0739396645518838e-05
13050617.412348246 2.0581441220959056e-05
13058262.765255304 2.0424688816746239e-05
13065908.118162362 2.0269130270434951e-05
13073553.471069422 2.011475648936275e-05
13081198.823976479 1.9961558450118926e-05
13088844.176883537 1.9809527198016677e-05
13096489.529790595 1.9658653846570027e-05
13104134.882697653 1.9508929576974186e-05
13111780.235604711 1.9360345637590239e-05
13119425.588511769 1.9212893343433453e-05
13127070.941418828 1.906656407566567e-05
13134716.294325886 1.892134928109167e-05
13142361.647232944 1.8777240471658946e-05
13150007.000140002 1.8634229223961804e-05
13157652.35304706 1.8492307178748829e-05
13165297.705954118 1.8351466040434428e-05
13172943.058861177 1.8211697576613751e-05
13180588.411768235 1.8072993617581773e-05
13188233.764675293 1.7935346055855436e-05
13195879.117582351 1.7798746845699953e-05
13203524.470489409 1.7663188002658505e-05
13211169.823396467 1.7528661603085453e-05
13218815.176303525 1.7395159783683296e-05
13226460.529210584 1.7262674741042904e-05
13234105.882117642 1.7131198731187637e-05
13241751.2350247 1.7000724069120406e-05
13249396.587931758 1.6871243128374629e-05
13257041.940838816 1.6742748340568488e-05
13264687.293745873 1.6615232194962418e-05
13272332.646652933 1.6488687238020193e-05
13279977.999559991 1.6363106072973249e-05
13287623.352467049 1.6238481359388282e-05
13295268.705374107 1.6114805812738173e-05
13302914.058281165 1.5992072203976249e-05
13310559.411188222 1.5870273359113749e-05
13318204.76409528 1.5749402158800399e-05
13325850.11700234 1.5629451537908357e-05
13333495.469909398 1.5510414485119253e-05
13341140.822816456 1.5392284042514296e-05
13348786.175723514 1.5275053305167587e-05
13356431.528630571 1.515871542074258e-05
13364076.881537629 1.5043263589091473e-05
13371722.234444689 1.4928691061857727e-05
13379367.587351747 1.4814991142081769e-05
13387012.940258805 1.4702157183809291e-05
13394658.293165863 1.459018259170298e-05
13402303.64607292 1.4479060820656904e-05
13409948.998979978 1.4368785375414014e-05
13417594.351887038 1.4259349810186382e-05
13425239.704794096 1.4150747728278625e-05
13432885.057701154 1.404297278171376e-05
13440530.410608212 1.3936018670862311e-05
13448175.763515269 1.3829879144074077e-05
13455821.116422327 1.3724547997312647e-05
13463466.469329385 1.3620019073792843e-05
13471111.822236445 1.3516286263620732e-05
13478757.175143503 1.3413343503436685e-05
13486402.528050561 1.3311184776060734e-05
13494047.880957618 1.3209804110140993e-05
13501693.233864676 1.310919557980463e-05
13509338.586771734 1.30093533043114e-05
13516983.939678794 1.2910271447709998e-05
13524629.292585852 1.2811944218496913e-05
13532274.645492909 1.2714365869277871e-05
13539919.998399967 1.2617530696431902e-05
13547565.351307025 1.2521433039777964e-05
13555210.704214083 1.242606728224412e-05
13562856.057121141 1.2331427849539151e-05
13570501.410028201 1.2237509209826777e-05
13578146.762935258 1.2144305873402328e-05
13585792.115842316 1.2051812392371804e-05
13593437.468749374 1.1960023360333447e-05
13601082.821656432 1.1868933412061759e-05
13608728.17456349 1.17785372231939e-05
13616373.52747055 1.1688829509918395e-05
13624018.880377607 1.1599805028666442e-05
13631664.233284665 1.1511458575805213e-05
13639309.586191723 1.1423784987333857e-05
13646954.939098781 1.1336779138581569e-05
13654600.292005839 1.1250435943908062e-05
13662245.644912897 1.1164750356406346e-05
13669890.997819956 1.1079717367607632e-05
13677536.350727014 1.0995332007188734e-05
13685181.703634072 1.091158934268135e-05
13692827.05654113 1.0828484479183915e-05
13700472.409448188 1.0746012559075379e-05
13708117.762355246 1.066416876173135e-05
13715763.115262305 1.0582948303242238e-05
13723408.468169363 1.0502346436133726e-05
13731053.821076421 1.0422358449089193e-05
13738699.173983479 1.0342979666674335e-05
13746344.526890537 1.0264205449063934e-05
13753989.879797595 1.0186031191770582e-05
13761635.232704652 1.0108452325375606e-05
13769280.585611712 1.0031464315261909e-05
13776925.93851877 9.9550626613490019e-06
13784571.291425828 9.8792428978298859e-06
13792216.644332886 9.804000592910032e-06
13799861.997239944 9.7293313485483911e-06
13807507.350147001 9.6552308002002388e-06
13815152.703054061 9.5816946165621318e-06
13822798.055961119 9.5087184993187076e-06
13830443.408868177 9.436298182891438e-06
13838088.761775235 9.3644294341892842e-06
13845734.114682293 9.2931080523612807e-06
13853379.46758935 9.2223298685510171e-06
13861024.82049641 9.1520907456528894e-06
13868670.173403468 9.0823865780703959e-06
13876315.526310526 9.0132132914760067e-06
13883960.879217584 8.944566842573147e-06
13891606.232124642 8.8764432188597707e-06
13899251.585031699 8.8088384383938586e-06
13906896.937938757 8.7417485495606896e-06
13914542.290845817 8.6751696308417921e-06
13922187.643752875 8.6090977905858386e-06
13929832.996659933 8.5435291667810344e-06
13937478.349566991 8.4784599268294849e-06
13945123.702474048 8.4138862673231163e-06
13952769.055381106 8.349804413821372e-06
13960414.408288166 8.2862106206306045e-06
13968059.761195224 8.2231011705851396e-06
13975705.114102282 8.1604723748299712e-06
13983350.467009339 8.0983205726051395e-06
13990995.819916397 8.0366421310318026e-06
13998641.172823455 7.9754334448998324e-06
14006286.525730513 7.9146909364571089e-06
14013931.878637573 7.8544110552004009e-06
14021577.231544631 7.7945902776678364e-06
14029222.584451688 7.7352251072329262e-06
14036867.937358746 7.6763120739001832e-06
14044513.290265804 7.6178477341023274e-06
14052158.643172862 7.5598286704989634e-06
14059803.996079922 7.5022514917768364e-06
14067449.34898698 7.4451128324516744e-06
14075094.701894037 7.3884093526713476e-06
14082740.054801095 7.3321377380207506e-06
14090385.407708153 7.2762946993280081e-06
14098030.760615211 7.2208769724722637e-06
14105676.113522269 7.1658813181928411e-06
14113321.466429329 7.1113045218999342e-06
14120966.819336386 7.0571433934867245e-06
14128612.172243444 7.0033947671428478e-06
14136257.525150502 6.9500555011694244e-06
14143902.87805756 6.8971224777953594e-06
14151548.230964618 6.8445926029951575e-06
14159193.583871678 6.7924628063080072e-06
14166838.936778735 6.7407300406584049e-06
14174484.289685793 6.6893912821779305e-06
14182129.642592851 6.638443530028589e-06
14189774.995499909 6.5878838062273555e-06
14197420.348406967 6.5377091554721238e-06
14205065.701314025 6.4879166449689811e-06
14212711.054221084 6.4385033642607305e-06
14220356.407128142 6.3894664250568605e-06
14228001.7600352 6.3408029610646053e-06
14235647.112942258 6.2925101278214961e-06
14243292.465849316 6.2445851025290456e-06
14250937.818756374 6.1970250838877724e-06
14258583.171663433 6.1498272919334582e-06
14266228.524570491 6.1029889678746642e-06
14273873.877477549 6.0565073739314541e-06
14281519.230384607 6.0103797931753629e-06
14289164.583291665 5.9646035293706227e-06
14296809.936198723 5.9191759068165233e-06
14304455.289105782 5.8740942701910212e-06
14312100.64201284 5.8293559843955873e-06
14319745.994919898 5.7849584344010823e-06
14327391.347826956 5.740899025094986e-06
14335036.700734014 5.6971751811296586e-06
14342682.053641072 5.6537843467718466e-06
14350327.406548129 5.6107239857532617e-06
14357972.759455189 5.567991581122335e-06
14365618.112362247 5.5255846350971533e-06
14373263.465269305 5.483500668919364e-06
14380908.818176363 5.4417372227093635e-06
14388554.171083421 5.4002918553224904e-06
14396199.523990478 5.3591621442063052e-06
14403844.876897538 5.3183456852590345e-06
14411490.229804596 5.2778400926890552e-06
14419135.582711654 5.2376429988753619e-06
14426780.935618712 5.1977520542292609e-06
14434426.288525769 5.1581649270569947e-06
14442071.641432827 5.1188793034234591e-06
14449716.994339885 5.0798928870169224e-06
14457362.347246945 5.0412033990148437e-06
14465007.700154003 5.0028085779506715e-06
14472653.053061061 4.9647061795816208e-06
14480298.405968118 4.9268939767574935e-06
14487943.758875176 4.8893697592905461e-06
14495589.111782234 4.8521313338262651e-06
14503234.464689294 4.8151765237151369e-06
14510879.817596352 4.778503168885499e-06
14518525.17050341 4.7421091257171979e-06
14526170.523410467 4.7059922669163347e-06
14533815.876317525 4.6701504813908896e-06
14541461.229224583 4.6345816741273699e-06
14549106.582131641 4.599283766068325e-06
14556751.935038701 4.5642546939907934e-06
14564397.287945759 4.529492410385786e-06
14572042.640852816 4.4949948833385188e-06
14579687.993759874 4.4607600964096995e-06
14587333.346666932 4.4267860485176184e-06
14594978.69957399 4.3930707538212328e-06
14602624.05248105 4.3596122416040552e-06
14610269.405388108 4.3264085561589744e-06
14617914.758295165 4.2934577566739368e-06
14625560.111202223 4.2607579171185063e-06
14633205.464109281 4.228307126131288e-06
14640850.817016339 4.1961034869081808e-06
14648496.169923399 4.1641451170915394e-06
14656141.522830456 4.1324301486601556e-06
14663786.875737514 4.1009567278200037e-06
14671432.228644572 4.0697230148959567e-06
14679077.58155163 4.0387271842242142e-06
14686722.934458688 4.007967424045611e-06
14694368.287365746 3.9774419363996775e-06
14702013.640272805 3.9471489370195925e-06
14709658.993179863 3.9170866552278914e-06
14717304.346086921 3.8872533338328994e-06
14724949.698993979 3.8576472290261016e-06
14732595.051901037 3.8282666102801681e-06
14740240.404808095 3.7991097602478245e-06
14747885.757715154 3.7701749746614294e-06
14755531.110622212 3.74146056223343e-06
14763176.46352927 3.7129648445574385e-06
14770821.816436328 3.6846861560101354e-06
14778467.169343386 3.6566228436539452e-06
14786112.522250444 3.6287732671403902e-06
14793757.875157502 3.601135798614224e-06
14801403.228064561 3.5737088226182483e-06
14809048.580971619 3.5464907359989511e-06
14816693.933878677 3.5194799478127346e-06
14824339.286785735 3.4926748792329608e-06
14831984.639692793 3.4660739634576352e-06
14839629.992599851 3.4396756456178618e-06
14847275.34550691 3.4134783826869316e-06
14854920.698413968 3.3874806433901404e-06
14862566.051321026 3.3616809081152796e-06
14870211.404228084 3.3360776688238137e-06
14877856.757135142 3.3106694289627372e-06
14885502.110042199 3.2854547033770786e-06
14893147.462949257 3.2604320182231212e-06
14900792.815856317 3.2355999108822355e-06
14908438.168763375 3.2109569298753884e-06
14916083.521670433 3.1865016347783048e-06
14923728.874577491 3.1622325961372702e-06
14931374.227484548 3.1381483953855842e-06
14939019.580391606 3.1142476247606192e-06
14946664.933298666 3.0905288872215624e-06
14954310.286205724 3.0669907963677615e-06
14961955.639112782 3.0436319763576392e-06
14969600.99201984 3.0204510618283266e-06
14977246.344926897 2.9974466978158267e-06
14984891.697833955 2.974617539675829e-06
14992537.050741013 2.9519622530050865e-06
15000182.403648073 2.9294795135634495e-06
15007827.756555131 2.9071680071964612e-06
15015473.109462189 2.8850264297585014e-06
15023118.462369246 2.8630534870366042e-06
15030763.815276304 2.841247894674787e-06
15038409.168183362 2.8196083780989853e-06
15046054.521090422 2.7981336724425282e-06
15053699.87399748 2.7768225224722526e-06
15061345.226904538 2.7556736825150919e-06
15068990.579811595 2.734685916385264e-06
15076635.932718653 2.7138579973120439e-06
15084281.285625711 2.6931887078680327e-06
15091926.638532771 2.6726768398980063e-06
15099571.991439829 2.6523211944482918e-06
15107217.344346887 2.6321205816966907e-06
15114862.697253944 2.6120738208829347e-06
15122508.050161002 2.5921797402396482e-06
15130153.40306806 2.5724371769238884e-06
15137798.755975118 2.5528449769491525e-06
15145444.108882178 2.5334019951179319e-06
15153089.461789235 2.5141070949547729e-06
15160734.814696293 2.4949591486398477e-06
15168380.167603351 2.4759570369430319e-06
15176025.520510409 2.457099649158488e-06
15183670.873417467 2.4383858830397245e-06
15191316.226324527 2.4198146447351893e-06
15198961.579231584 2.401384848724339e-06
15206606.932138642 2.3830954177541459e-06
15214252.2850457 2.3649452827761758e-06
15221897.637952758 2.3469333828840802e-06
15229542.990859816 2.3290586652515888e-06
15237188.343766874 2.3113200850709578e-06
15244833.696673933 2.2937166054919171e-06
15252479.049580991 2.2762471975610703e-06
15260124.402488049 2.2589108401617122e-06
15267769.755395107 2.241706519954184e-06
15275415.108302165 2.2246332313166241e-06
15283060.461209223 2.2076899762861918e-06
15290705.814116282 2.1908757645007161e-06
15298351.16702334 2.1741896131408495e-06
15305996.519930398 2.1576305468725811e-06
15313641.872837456 2.1411975977902339e-06
15321287.225744514 2.1248898053599076e-06
15328932.578651572 2.1087062163633156e-06
15336577.931558629 2.09264588484208e-06
15344223.284465689 2.0767078720424162e-06
15351868.637372747 2.0608912463603005e-06
15359513.990279805 2.0451950832869824e-06
15367159.343186863 2.0296184653549474e-06
15374804.696093921 2.0141604820843117e-06
15382450.049000978 1.998820229929585e-06
15390095.401908038 1.9835968122268611e-06
15397740.754815096 1.9684893391414078e-06
15405386.107722154 1.9534969276156528e-06
15413031.460629212 1.9386187013175725e-06
